dataset_index,mechanism,strength,training_seed,model,canonical_strict_auc,refit_strict_auc,strict_abs_diff,canonical_full_auc,refit_full_auc,full_abs_diff,parity_pass,bundle_sha256,model_adapter_sha256
0,M01,S1,3407,rf,0.6319791666666666,0.6319791666666666,0.0,0.6603125,0.6603125,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S1,3407,lightgbm,0.5946874999999999,0.5946874999999999,0.0,0.6383333333333333,0.6383333333333333,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S1,7777,lr,0.6895833333333333,0.6895833333333333,0.0,0.7169791666666666,0.7169791666666666,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S1,7777,rf,0.6258333333333334,0.6258333333333334,0.0,0.6343749999999999,0.6343749999999999,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S1,7777,lightgbm,0.5946874999999999,0.5946874999999999,0.0,0.5951041666666665,0.5951041666666665,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S2,13,lr,0.6895833333333333,0.6895833333333333,0.0,0.7819791666666667,0.7819791666666667,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S2,13,rf,0.618125,0.618125,0.0,0.7273958333333332,0.7273958333333332,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S2,13,lightgbm,0.5946874999999999,0.5946874999999999,0.0,0.7271875000000001,0.7271875000000001,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S2,42,lr,0.6895833333333333,0.6895833333333333,0.0,0.7673958333333333,0.7673958333333333,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S2,42,rf,0.6189583333333333,0.6189583333333333,0.0,0.729375,0.729375,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S2,42,lightgbm,0.5946874999999999,0.5946874999999999,0.0,0.7394791666666667,0.7394791666666667,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S2,2026,lr,0.6895833333333333,0.6895833333333333,0.0,0.8117708333333333,0.8117708333333333,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S2,2026,rf,0.62875,0.62875,0.0,0.7680208333333334,0.7680208333333334,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S2,2026,lightgbm,0.5946874999999999,0.5946874999999999,0.0,0.7539583333333333,0.7539583333333333,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S2,3407,lr,0.6895833333333333,0.6895833333333333,0.0,0.7801041666666667,0.7801041666666667,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S2,3407,rf,0.6319791666666666,0.6319791666666666,0.0,0.7291666666666667,0.7291666666666667,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S2,3407,lightgbm,0.5946874999999999,0.5946874999999999,0.0,0.7211458333333334,0.7211458333333334,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S2,7777,lr,0.6895833333333333,0.6895833333333333,0.0,0.7753125,0.7753125,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S2,7777,rf,0.6258333333333334,0.6258333333333334,0.0,0.7124999999999999,0.7124999999999999,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S2,7777,lightgbm,0.5946874999999999,0.5946874999999999,0.0,0.7278125,0.7278125,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S3,13,lr,0.6895833333333333,0.6895833333333333,0.0,0.8732291666666667,0.8732291666666667,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S3,13,rf,0.618125,0.618125,0.0,0.8671874999999999,0.8671874999999999,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S3,13,lightgbm,0.5946874999999999,0.5946874999999999,0.0,0.85671875,0.85671875,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S3,42,lr,0.6895833333333333,0.6895833333333333,0.0,0.83375,0.83375,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S3,42,rf,0.6189583333333333,0.6189583333333333,0.0,0.7999999999999999,0.7999999999999999,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S3,42,lightgbm,0.5946874999999999,0.5946874999999999,0.0,0.7802083333333333,0.7802083333333333,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S3,2026,lr,0.6895833333333333,0.6895833333333333,0.0,0.8820833333333333,0.8820833333333333,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S3,2026,rf,0.62875,0.62875,0.0,0.8659375,0.8659375,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S3,2026,lightgbm,0.5946874999999999,0.5946874999999999,0.0,0.8570833333333333,0.8570833333333333,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S3,3407,lr,0.6895833333333333,0.6895833333333333,0.0,0.8813541666666667,0.8813541666666667,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S3,3407,rf,0.6319791666666666,0.6319791666666666,0.0,0.8490624999999999,0.8490624999999999,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S3,3407,lightgbm,0.5946874999999999,0.5946874999999999,0.0,0.8563541666666666,0.8563541666666666,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S3,7777,lr,0.6895833333333333,0.6895833333333333,0.0,0.8504166666666666,0.8504166666666666,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S3,7777,rf,0.6258333333333334,0.6258333333333334,0.0,0.8061979166666666,0.8061979166666666,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S3,7777,lightgbm,0.5946874999999999,0.5946874999999999,0.0,0.8079166666666666,0.8079166666666666,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S4,13,lr,0.6895833333333333,0.6895833333333333,0.0,0.9623958333333332,0.9623958333333332,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S4,13,rf,0.618125,0.618125,0.0,0.9566666666666668,0.9566666666666667,1.1102230246251565e-16,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S4,13,lightgbm,0.5946874999999999,0.5946874999999999,0.0,0.9547395833333332,0.9547395833333333,1.1102230246251565e-16,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S4,42,lr,0.6895833333333333,0.6895833333333333,0.0,0.896875,0.896875,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S4,42,rf,0.6189583333333333,0.6189583333333333,0.0,0.8842708333333333,0.8842708333333333,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S4,42,lightgbm,0.5946874999999999,0.5946874999999999,0.0,0.8717708333333333,0.8717708333333333,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S4,2026,lr,0.6895833333333333,0.6895833333333333,0.0,0.943125,0.943125,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S4,2026,rf,0.62875,0.62875,0.0,0.9410416666666668,0.9410416666666668,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S4,2026,lightgbm,0.5946874999999999,0.5946874999999999,0.0,0.946875,0.946875,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S4,3407,lr,0.6895833333333333,0.6895833333333333,0.0,0.9573958333333332,0.9573958333333333,1.1102230246251565e-16,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S4,3407,rf,0.6319791666666666,0.6319791666666666,0.0,0.9308333333333332,0.9308333333333333,1.1102230246251565e-16,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S4,3407,lightgbm,0.5946874999999999,0.5946874999999999,0.0,0.946875,0.946875,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S4,7777,lr,0.6895833333333333,0.6895833333333333,0.0,0.9311458333333332,0.9311458333333333,1.1102230246251565e-16,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S4,7777,rf,0.6258333333333334,0.6258333333333334,0.0,0.9090625,0.9090625000000001,1.1102230246251565e-16,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S4,7777,lightgbm,0.5946874999999999,0.5946874999999999,0.0,0.8995833333333332,0.8995833333333332,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S5,13,lr,0.6895833333333333,0.6895833333333333,0.0,1.0,1.0,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S5,13,rf,0.618125,0.618125,0.0,1.0,1.0,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S5,13,lightgbm,0.5946874999999999,0.5946874999999999,0.0,1.0,1.0,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S5,42,lr,0.6895833333333333,0.6895833333333333,0.0,1.0,1.0,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S5,42,rf,0.6189583333333333,0.6189583333333333,0.0,1.0,1.0,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S5,42,lightgbm,0.5946874999999999,0.5946874999999999,0.0,1.0,1.0,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S5,2026,lr,0.6895833333333333,0.6895833333333333,0.0,1.0,1.0,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S5,2026,rf,0.62875,0.62875,0.0,1.0,1.0,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S5,2026,lightgbm,0.5946874999999999,0.5946874999999999,0.0,1.0,1.0,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S5,3407,lr,0.6895833333333333,0.6895833333333333,0.0,1.0,1.0,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S5,3407,rf,0.6319791666666666,0.6319791666666666,0.0,1.0,1.0,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S5,3407,lightgbm,0.5946874999999999,0.5946874999999999,0.0,1.0,1.0,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S5,7777,lr,0.6895833333333333,0.6895833333333333,0.0,1.0,1.0,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S5,7777,rf,0.6258333333333334,0.6258333333333334,0.0,1.0,1.0,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M01,S5,7777,lightgbm,0.5946874999999999,0.5946874999999999,0.0,1.0,1.0,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M02,S1,13,lr,0.6895833333333333,0.6895833333333333,0.0,0.738125,0.738125,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M02,S1,13,rf,0.618125,0.618125,0.0,0.6735416666666667,0.6735416666666667,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M02,S1,13,lightgbm,0.5946874999999999,0.5946874999999999,0.0,0.6622916666666666,0.6622916666666666,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M02,S1,42,lr,0.6895833333333333,0.6895833333333333,0.0,0.7238541666666667,0.7238541666666667,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M02,S1,42,rf,0.6189583333333333,0.6189583333333333,0.0,0.6629166666666666,0.6629166666666666,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M02,S1,42,lightgbm,0.5946874999999999,0.5946874999999999,0.0,0.6532291666666666,0.6532291666666666,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M02,S1,2026,lr,0.6895833333333333,0.6895833333333333,0.0,0.706875,0.706875,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M02,S1,2026,rf,0.62875,0.62875,0.0,0.6563541666666666,0.6563541666666666,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M02,S1,2026,lightgbm,0.5946874999999999,0.5946874999999999,0.0,0.644375,0.644375,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M02,S1,3407,lr,0.6895833333333333,0.6895833333333333,0.0,0.7490625000000001,0.7490625000000001,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M02,S1,3407,rf,0.6319791666666666,0.6319791666666666,0.0,0.6990624999999999,0.6990624999999999,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M02,S1,3407,lightgbm,0.5946874999999999,0.5946874999999999,0.0,0.7087500000000001,0.7087500000000001,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M02,S1,7777,lr,0.6895833333333333,0.6895833333333333,0.0,0.7830208333333334,0.7830208333333334,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M02,S1,7777,rf,0.6258333333333334,0.6258333333333334,0.0,0.7406250000000001,0.7406250000000001,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M02,S1,7777,lightgbm,0.5946874999999999,0.5946874999999999,0.0,0.7532291666666667,0.7532291666666667,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M02,S2,13,lr,0.6895833333333333,0.6895833333333333,0.0,0.8286458333333333,0.8286458333333333,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M02,S2,13,rf,0.618125,0.618125,0.0,0.7736458333333334,0.7736458333333334,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M02,S2,13,lightgbm,0.5946874999999999,0.5946874999999999,0.0,0.7620833333333333,0.7620833333333333,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M02,S2,42,lr,0.6895833333333333,0.6895833333333333,0.0,0.8204166666666667,0.8204166666666667,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
0,M02,S2,42,rf,0.6189583333333333,0.6189583333333333,0.0,0.7934374999999999,0.7934374999999999,0.0,True,1e5c5baef227115e6f4d27894865f1a2e7e042f695ff803cb8fcbc20d3167b44,a1a795d8c0fd8d6b7da5023a1b64e295d154902f8adbaa85715b0f36d511444e
