run_id,dataset_index,mechanism,strength,seed,strategy,budget,status,failure_reason,n_quarantined,leak_recall,legit_retention,residual_harm,oracle_regret,pre_removal_full_auc,post_removal_auc,removed_count,removed_leak_count,removed_legit_count,mask_hash
f0b19bd946538fe0df2b,0,M06,S5,13,graph_cut,0.05,SUCCESS,,0,nan,nan,0.0,0.0,1.0,1.0,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
5c0a9e7773787578debd,0,M06,S5,13,graph_cut,0.1,SUCCESS,,0,nan,nan,0.0,0.0,1.0,1.0,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
80abdf637eaf5bf2c6d8,0,M06,S5,13,graph_cut,0.2,SUCCESS,,0,nan,nan,0.0,0.0,1.0,1.0,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
47b56a51cea9e7402f28,0,M09,S3,13,no_removal,0.0,SUCCESS,,0,0.0,1.0,0.0,0.0,0.92375,0.92375,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
5f7be35b3fb5de7f6028,0,M09,S3,13,oracle,0.0,SUCCESS,,8,1.0,1.0,-0.233958,0.233958,0.92375,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
aca1ffd29ea65e4dd341,0,M09,S3,13,field_budget,0.05,SUCCESS,,1,0.125,1.0,-0.004271,0.004271,0.92375,0.919479,1,1,0,ff1c67fdbfcd1a83a88e8b0f0dcc4094dd53ced1f50746cbf02b6112b7f1a762
52551cc3c53df5fcd047,0,M09,S3,13,field_budget,0.1,SUCCESS,,2,0.25,1.0,-0.119167,0.119167,0.92375,0.804583,2,2,0,4604ba5a57314edd098cc09ea23301a4e935ce8b1119a8550b81840693c857a3
b3db493cfe3acd006927,0,M09,S3,13,field_budget,0.2,SUCCESS,,4,0.5,1.0,-0.190312,0.190312,0.92375,0.733438,4,4,0,9b820c1de0d87db311b3f11c08886c9ef8adf54dae7db14389ffcea7b78f5fea
376d89fb5371dfafe8b0,0,M09,S3,13,group_budget,0.05,SUCCESS,,0,nan,nan,0.0,0.0,0.92375,0.92375,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
69affd1ebcb3d4494f43,0,M09,S3,13,group_budget,0.1,SUCCESS,,0,nan,nan,0.0,0.0,0.92375,0.92375,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
4827e7443527d172032c,0,M09,S3,13,group_budget,0.2,SUCCESS,,0,nan,nan,0.0,0.0,0.92375,0.92375,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
328d4f85fe97deef0bd2,0,M09,S3,13,lifecycle,0.05,SUCCESS,,8,1.0,1.0,-0.233958,0.233958,0.92375,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
31d6fe772abe2f5f41c4,0,M09,S3,13,lifecycle,0.1,SUCCESS,,8,1.0,1.0,-0.233958,0.233958,0.92375,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
6948bb048a153cb0d68a,0,M09,S3,13,lifecycle,0.2,SUCCESS,,8,1.0,1.0,-0.233958,0.233958,0.92375,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
558fd54eab007365c8b7,0,M09,S3,13,graph_cut,0.05,SUCCESS,,0,nan,nan,0.0,0.0,0.92375,0.92375,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
7f945005b83e4877da59,0,M09,S3,13,graph_cut,0.1,SUCCESS,,0,nan,nan,0.0,0.0,0.92375,0.92375,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
c49ff9d2f9904e6e8124,0,M09,S3,13,graph_cut,0.2,SUCCESS,,0,nan,nan,0.0,0.0,0.92375,0.92375,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
25b083e5780d116e202d,0,M09,S5,13,no_removal,0.0,SUCCESS,,0,0.0,1.0,0.0,0.0,0.968854,0.968854,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
6f679d0afbb2e41eda8f,0,M09,S5,13,oracle,0.0,SUCCESS,,8,1.0,1.0,-0.279062,0.279062,0.968854,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
fb3607f0d9b98c764c76,0,M09,S5,13,field_budget,0.05,SUCCESS,,1,0.125,1.0,0.001771,-0.001771,0.968854,0.970625,1,1,0,c1815d7c6a5e9ad317f4900ede5ea3ae7eac14e1a59965518c5be035081de66e
aa7985ca7dceb14e5f9a,0,M09,S5,13,field_budget,0.1,SUCCESS,,2,0.25,1.0,-0.121562,0.121562,0.968854,0.847292,2,2,0,4604ba5a57314edd098cc09ea23301a4e935ce8b1119a8550b81840693c857a3
4d36b34f8e806163c2f9,0,M09,S5,13,field_budget,0.2,SUCCESS,,4,0.5,1.0,-0.223125,0.223125,0.968854,0.745729,4,4,0,9b820c1de0d87db311b3f11c08886c9ef8adf54dae7db14389ffcea7b78f5fea
e99ffbc6a0237fc4257d,0,M09,S5,13,group_budget,0.05,SUCCESS,,0,nan,nan,0.0,0.0,0.968854,0.968854,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
c94b6dbc399b4f180f14,0,M09,S5,13,group_budget,0.1,SUCCESS,,0,nan,nan,0.0,0.0,0.968854,0.968854,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
45e04a33c6fb83790515,0,M09,S5,13,group_budget,0.2,SUCCESS,,0,nan,nan,0.0,0.0,0.968854,0.968854,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
7ba5c4c53578b4b8b2cf,0,M09,S5,13,lifecycle,0.05,SUCCESS,,8,1.0,1.0,-0.279062,0.279062,0.968854,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
8519bd71e3451d6dbb5c,0,M09,S5,13,lifecycle,0.1,SUCCESS,,8,1.0,1.0,-0.279062,0.279062,0.968854,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
2225658526b15c30810e,0,M09,S5,13,lifecycle,0.2,SUCCESS,,8,1.0,1.0,-0.279062,0.279062,0.968854,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
51a9805c603457f6d863,0,M09,S5,13,graph_cut,0.05,SUCCESS,,0,nan,nan,0.0,0.0,0.968854,0.968854,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
ae1485121a449ab3f068,0,M09,S5,13,graph_cut,0.1,SUCCESS,,0,nan,nan,0.0,0.0,0.968854,0.968854,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
b94dace01e6a570f0f29,0,M09,S5,13,graph_cut,0.2,SUCCESS,,0,nan,nan,0.0,0.0,0.968854,0.968854,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
349f3129cbb9274668fc,0,M10,S3,13,no_removal,0.0,SUCCESS,,0,0.0,1.0,0.0,0.0,0.945208,0.945208,0,0,0,ea3ced18d8c9f5ed3017afbc235db40d7af1a0d3ad50c4d49f7c1549322266c3
8deb9fe8ae51a82d9c58,0,M10,S3,13,oracle,0.0,SUCCESS,,1,1.0,1.0,-0.255521,0.255521,0.945208,0.689688,1,1,0,90709d486e5b8f7e35582d20042741155024fd7d484a5e8bd109f253c200cb87
349b23da8e7897916a7e,0,M10,S3,13,field_budget,0.05,SUCCESS,,1,1.0,1.0,-0.255521,0.255521,0.945208,0.689688,1,1,0,90709d486e5b8f7e35582d20042741155024fd7d484a5e8bd109f253c200cb87
b47c3c1c125c8dd536f7,0,M10,S3,13,field_budget,0.1,SUCCESS,,2,1.0,0.9231,-0.261354,0.261354,0.945208,0.683854,2,1,1,c83a491e295fc79dfe85eb50d203f6a9b2408dea85e4242ca76c2bb24d11e4fb
cc596a9954c7642fee27,0,M10,S3,13,field_budget,0.2,SUCCESS,,3,1.0,0.8462,-0.258021,0.258021,0.945208,0.687188,3,1,2,1e7e45a8b945d0970ab186ec2e073ea38714bd5e1bb346950c1c97e8b5d90409
e8b6af1b1cc944aca8cc,0,M10,S3,13,group_budget,0.05,SUCCESS,,1,1.0,1.0,-0.255521,0.255521,0.945208,0.689688,1,1,0,90709d486e5b8f7e35582d20042741155024fd7d484a5e8bd109f253c200cb87
4e33acdaa252d28b8c7d,0,M10,S3,13,group_budget,0.1,SUCCESS,,1,1.0,1.0,-0.255521,0.255521,0.945208,0.689688,1,1,0,90709d486e5b8f7e35582d20042741155024fd7d484a5e8bd109f253c200cb87
0051d2904bfa0f686930,0,M10,S3,13,group_budget,0.2,SUCCESS,,1,1.0,1.0,-0.255521,0.255521,0.945208,0.689688,1,1,0,90709d486e5b8f7e35582d20042741155024fd7d484a5e8bd109f253c200cb87
edccb45aa8dd27420a52,0,M10,S3,13,lifecycle,0.05,SUCCESS,,1,1.0,1.0,-0.255521,0.255521,0.945208,0.689688,1,1,0,90709d486e5b8f7e35582d20042741155024fd7d484a5e8bd109f253c200cb87
38771ce293a30ed7f4b0,0,M10,S3,13,lifecycle,0.1,SUCCESS,,1,1.0,1.0,-0.255521,0.255521,0.945208,0.689688,1,1,0,90709d486e5b8f7e35582d20042741155024fd7d484a5e8bd109f253c200cb87
af8db9bfde250d445443,0,M10,S3,13,lifecycle,0.2,SUCCESS,,1,1.0,1.0,-0.255521,0.255521,0.945208,0.689688,1,1,0,90709d486e5b8f7e35582d20042741155024fd7d484a5e8bd109f253c200cb87
5108a32094fabe0d89b0,0,M10,S3,13,graph_cut,0.05,SUCCESS,,0,nan,nan,0.0,0.0,0.945208,0.945208,0,0,0,ea3ced18d8c9f5ed3017afbc235db40d7af1a0d3ad50c4d49f7c1549322266c3
1c979947f9488ccc7cec,0,M10,S3,13,graph_cut,0.1,SUCCESS,,0,nan,nan,0.0,0.0,0.945208,0.945208,0,0,0,ea3ced18d8c9f5ed3017afbc235db40d7af1a0d3ad50c4d49f7c1549322266c3
fc493d4ad52237c6586a,0,M10,S3,13,graph_cut,0.2,SUCCESS,,0,nan,nan,0.0,0.0,0.945208,0.945208,0,0,0,ea3ced18d8c9f5ed3017afbc235db40d7af1a0d3ad50c4d49f7c1549322266c3
2dcdf199efe4338a89b6,0,M10,S5,13,no_removal,0.0,SUCCESS,,0,0.0,1.0,0.0,0.0,0.998125,0.998125,0,0,0,ea3ced18d8c9f5ed3017afbc235db40d7af1a0d3ad50c4d49f7c1549322266c3
4512b9d81255cc99a2b5,0,M10,S5,13,oracle,0.0,SUCCESS,,1,1.0,1.0,-0.308438,0.308438,0.998125,0.689688,1,1,0,90709d486e5b8f7e35582d20042741155024fd7d484a5e8bd109f253c200cb87
28e0c545f9519198f4b0,0,M10,S5,13,field_budget,0.05,SUCCESS,,1,1.0,1.0,-0.308438,0.308438,0.998125,0.689688,1,1,0,90709d486e5b8f7e35582d20042741155024fd7d484a5e8bd109f253c200cb87
93a559235e085b6e8c66,0,M10,S5,13,field_budget,0.1,SUCCESS,,2,1.0,0.9231,-0.314271,0.314271,0.998125,0.683854,2,1,1,c83a491e295fc79dfe85eb50d203f6a9b2408dea85e4242ca76c2bb24d11e4fb
88ac43f84e3d0313e22e,0,M10,S5,13,field_budget,0.2,SUCCESS,,3,1.0,0.8462,-0.310937,0.310937,0.998125,0.687188,3,1,2,1e7e45a8b945d0970ab186ec2e073ea38714bd5e1bb346950c1c97e8b5d90409
e3d24f05a1586f703475,0,M10,S5,13,group_budget,0.05,SUCCESS,,1,1.0,1.0,-0.308438,0.308438,0.998125,0.689688,1,1,0,90709d486e5b8f7e35582d20042741155024fd7d484a5e8bd109f253c200cb87
477f76b09b3c62565669,0,M10,S5,13,group_budget,0.1,SUCCESS,,1,1.0,1.0,-0.308438,0.308438,0.998125,0.689688,1,1,0,90709d486e5b8f7e35582d20042741155024fd7d484a5e8bd109f253c200cb87
2825fe4c81f9775a9e27,0,M10,S5,13,group_budget,0.2,SUCCESS,,1,1.0,1.0,-0.308438,0.308438,0.998125,0.689688,1,1,0,90709d486e5b8f7e35582d20042741155024fd7d484a5e8bd109f253c200cb87
108074fe203be6bb65a4,0,M10,S5,13,lifecycle,0.05,SUCCESS,,1,1.0,1.0,-0.308438,0.308438,0.998125,0.689688,1,1,0,90709d486e5b8f7e35582d20042741155024fd7d484a5e8bd109f253c200cb87
e73a6860d27ae2413851,0,M10,S5,13,lifecycle,0.1,SUCCESS,,1,1.0,1.0,-0.308438,0.308438,0.998125,0.689688,1,1,0,90709d486e5b8f7e35582d20042741155024fd7d484a5e8bd109f253c200cb87
5d553ee2f4ae9f4fb42f,0,M10,S5,13,lifecycle,0.2,SUCCESS,,1,1.0,1.0,-0.308438,0.308438,0.998125,0.689688,1,1,0,90709d486e5b8f7e35582d20042741155024fd7d484a5e8bd109f253c200cb87
2415b34cddda54052739,0,M10,S5,13,graph_cut,0.05,SUCCESS,,0,nan,nan,0.0,0.0,0.998125,0.998125,0,0,0,ea3ced18d8c9f5ed3017afbc235db40d7af1a0d3ad50c4d49f7c1549322266c3
68003104fc5792dd058b,0,M10,S5,13,graph_cut,0.1,SUCCESS,,0,nan,nan,0.0,0.0,0.998125,0.998125,0,0,0,ea3ced18d8c9f5ed3017afbc235db40d7af1a0d3ad50c4d49f7c1549322266c3
f9662e0a5bacfb22e89f,0,M10,S5,13,graph_cut,0.2,SUCCESS,,0,nan,nan,0.0,0.0,0.998125,0.998125,0,0,0,ea3ced18d8c9f5ed3017afbc235db40d7af1a0d3ad50c4d49f7c1549322266c3
ca33b196442329e850a7,0,M11,S3,13,no_removal,0.0,SUCCESS,,0,0.0,1.0,0.0,0.0,0.994479,0.994479,0,0,0,cc8cd41cef907c4d216069122c4b89936211361f9050a717a1e37ad1862e952f
01e278c4c530ff62898b,0,M11,S3,13,oracle,0.0,SUCCESS,,4,1.0,1.0,-0.304688,0.304688,0.994479,0.689792,4,4,0,4b0ebea5afb86afbadf12eedc5c56e680f4946e61efe94ad358b6ff89ea5fec7
0b696dd490d6a4f828f9,0,M11,S3,13,field_budget,0.05,SUCCESS,,1,0.25,1.0,-0.012396,0.012396,0.994479,0.982083,1,1,0,0f6a883ad5acf31da6b2d365bd3f0ed6cadc1ea6697e20af1a59d5914bcd29a3
83ba68c5ebfb70f2fb19,0,M11,S3,13,field_budget,0.1,SUCCESS,,2,0.5,1.0,-0.095,0.095,0.994479,0.899479,2,2,0,106343421449959baae061338df80ed926918f37bfea7617a613a460c813a1de
fc25bd3ac7bb63a22ce1,0,M11,S3,13,field_budget,0.2,SUCCESS,,4,0.75,0.9167,-0.312292,0.312292,0.994479,0.682187,4,3,1,878f7dc9253c67d2e2f755760ce066bb6d63f586d02f464781588d8ae596efbf
1fe46b600b6b482e27f0,0,M11,S3,13,group_budget,0.05,SUCCESS,,0,nan,nan,0.0,0.0,0.994479,0.994479,0,0,0,cc8cd41cef907c4d216069122c4b89936211361f9050a717a1e37ad1862e952f
7fbb24f19498238a097f,0,M11,S3,13,group_budget,0.1,SUCCESS,,0,nan,nan,0.0,0.0,0.994479,0.994479,0,0,0,cc8cd41cef907c4d216069122c4b89936211361f9050a717a1e37ad1862e952f
b238252c516263eb7ba8,0,M11,S3,13,group_budget,0.2,SUCCESS,,0,nan,nan,0.0,0.0,0.994479,0.994479,0,0,0,cc8cd41cef907c4d216069122c4b89936211361f9050a717a1e37ad1862e952f
92ea4c2811759c3aacbe,0,M11,S3,13,lifecycle,0.05,SUCCESS,,4,1.0,1.0,-0.304688,0.304688,0.994479,0.689792,4,4,0,4b0ebea5afb86afbadf12eedc5c56e680f4946e61efe94ad358b6ff89ea5fec7
896bc37387a848cc1fc9,0,M11,S3,13,lifecycle,0.1,SUCCESS,,4,1.0,1.0,-0.304688,0.304688,0.994479,0.689792,4,4,0,4b0ebea5afb86afbadf12eedc5c56e680f4946e61efe94ad358b6ff89ea5fec7
813add58d4b402cba164,0,M11,S3,13,lifecycle,0.2,SUCCESS,,4,1.0,1.0,-0.304688,0.304688,0.994479,0.689792,4,4,0,4b0ebea5afb86afbadf12eedc5c56e680f4946e61efe94ad358b6ff89ea5fec7
aeb8a3ffcc06cd11d141,0,M11,S3,13,graph_cut,0.05,SUCCESS,,0,nan,nan,0.0,0.0,0.994479,0.994479,0,0,0,cc8cd41cef907c4d216069122c4b89936211361f9050a717a1e37ad1862e952f
ce6f4a6037a1d0a68607,0,M11,S3,13,graph_cut,0.1,SUCCESS,,0,nan,nan,0.0,0.0,0.994479,0.994479,0,0,0,cc8cd41cef907c4d216069122c4b89936211361f9050a717a1e37ad1862e952f
3fd609a96c6fc7a42171,0,M11,S3,13,graph_cut,0.2,SUCCESS,,0,nan,nan,0.0,0.0,0.994479,0.994479,0,0,0,cc8cd41cef907c4d216069122c4b89936211361f9050a717a1e37ad1862e952f
709cd25ec336d0c12b2e,0,M11,S5,13,no_removal,0.0,SUCCESS,,0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
47607bc0fac3e0d57f4d,0,M11,S5,13,oracle,0.0,SUCCESS,,8,1.0,1.0,-0.310208,0.310208,1.0,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
ba940936be02df865e33,0,M11,S5,13,field_budget,0.05,SUCCESS,,1,0.125,1.0,0.0,0.0,1.0,1.0,1,1,0,86f508c2e7a5184fc49efb7a137134441ad885a4054c163e8b13524e0a7fe0d7
7bba00030a9b0726d041,0,M11,S5,13,field_budget,0.1,SUCCESS,,2,0.25,1.0,0.0,0.0,1.0,1.0,2,2,0,dcdb9feb34575020eb6f24f0bf62919f9342fbc969169d0348d3f92a7ce4678f
c8a444c59820de5d1fa9,0,M11,S5,13,field_budget,0.2,SUCCESS,,4,0.5,1.0,0.0,0.0,1.0,1.0,4,4,0,12918db52d096296b028df0ebffd4c38de28008a43286096ce8f6ab10d125238
3f2bc426e3173d0e786a,0,M11,S5,13,group_budget,0.05,SUCCESS,,0,nan,nan,0.0,0.0,1.0,1.0,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
842c341cdc5d1d6fed49,0,M11,S5,13,group_budget,0.1,SUCCESS,,0,nan,nan,0.0,0.0,1.0,1.0,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
4b3d6ff4da7662b42fd1,0,M11,S5,13,group_budget,0.2,SUCCESS,,0,nan,nan,0.0,0.0,1.0,1.0,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
687ba5b785fd5950304c,0,M11,S5,13,lifecycle,0.05,SUCCESS,,8,1.0,1.0,-0.310208,0.310208,1.0,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
27182f07016286b0d8e1,0,M11,S5,13,lifecycle,0.1,SUCCESS,,8,1.0,1.0,-0.310208,0.310208,1.0,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
ca87c5293361cd203b73,0,M11,S5,13,lifecycle,0.2,SUCCESS,,8,1.0,1.0,-0.310208,0.310208,1.0,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
04f981e8b2f6368ac0b3,0,M11,S5,13,graph_cut,0.05,SUCCESS,,0,nan,nan,0.0,0.0,1.0,1.0,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
63e122ea38455a3d6f05,0,M11,S5,13,graph_cut,0.1,SUCCESS,,0,nan,nan,0.0,0.0,1.0,1.0,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
1b1fe77ab155398e3774,0,M11,S5,13,graph_cut,0.2,SUCCESS,,0,nan,nan,0.0,0.0,1.0,1.0,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
109504cc09277bf577d8,2,M06,S3,13,no_removal,0.0,SUCCESS,,0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,5b8b4d29020ea5b1bc427c40a0cab2bf944be057ec482110f1d12b68008cd286
cb73e91a98bec1f4b736,2,M06,S3,13,oracle,0.0,SUCCESS,,4,1.0,1.0,-0.33166,0.33166,1.0,0.66834,4,4,0,0bdc9e7af1985f22a6c10a430b4d0e46e6bce4c1b4f3d83786a64155be51970e
2ac1b99603febb70362f,2,M06,S3,13,field_budget,0.05,SUCCESS,,2,0.5,1.0,-0.027432,0.027432,1.0,0.972568,2,2,0,30bb9ca3cea91ebbf993474a6b1af44c1b03b515febf47452bfa48d5f5204b5a
