run_id,dataset_index,mechanism,strength,seed,strategy,budget,status,failure_reason,n_quarantined,leak_recall,legit_retention,residual_harm,oracle_regret,pre_removal_full_auc,post_removal_auc,removed_count,removed_leak_count,removed_legit_count,mask_hash
b89cb08bcb6ee6b2a810,0,M06,S3,42,lifecycle,0.2,SUCCESS,,4,1.0,1.0,-0.309479,0.309479,0.999271,0.689792,4,4,0,4b0ebea5afb86afbadf12eedc5c56e680f4946e61efe94ad358b6ff89ea5fec7
e699ff01aeaf335f23a4,0,M06,S3,42,graph_cut,0.05,SUCCESS,,0,nan,nan,0.0,0.0,0.999271,0.999271,0,0,0,cc8cd41cef907c4d216069122c4b89936211361f9050a717a1e37ad1862e952f
68ef2c23c5cdd3d7132d,0,M06,S3,42,graph_cut,0.1,SUCCESS,,0,nan,nan,0.0,0.0,0.999271,0.999271,0,0,0,cc8cd41cef907c4d216069122c4b89936211361f9050a717a1e37ad1862e952f
abbea356c39216209b7c,0,M06,S3,42,graph_cut,0.2,SUCCESS,,0,nan,nan,0.0,0.0,0.999271,0.999271,0,0,0,cc8cd41cef907c4d216069122c4b89936211361f9050a717a1e37ad1862e952f
0c1c13dd5dbb6faf1ce9,0,M06,S3,2026,no_removal,0.0,SUCCESS,,0,0.0,1.0,0.0,0.0,0.999792,0.999792,0,0,0,cc8cd41cef907c4d216069122c4b89936211361f9050a717a1e37ad1862e952f
716dc69729479890f53e,0,M06,S3,2026,oracle,0.0,SUCCESS,,4,1.0,1.0,-0.31,0.31,0.999792,0.689792,4,4,0,4b0ebea5afb86afbadf12eedc5c56e680f4946e61efe94ad358b6ff89ea5fec7
6d89b5e30b3e82b5c4a6,0,M06,S3,2026,field_budget,0.05,SUCCESS,,1,0.25,1.0,-0.002917,0.002917,0.999792,0.996875,1,1,0,e05c87c22d9e85f77fc6330da1cb3230fd41df772ad0c17bac06c5d7f8c7f574
511c5162347393fdfeaa,0,M06,S3,2026,field_budget,0.1,SUCCESS,,2,0.5,1.0,-0.014583,0.014583,0.999792,0.985208,2,2,0,d793fb190ba3291ed2ac636a23b1f05afcf4f3ee156319cc1bd9e21df637bcf6
23b7da938924ea61dceb,0,M06,S3,2026,field_budget,0.2,SUCCESS,,4,1.0,1.0,-0.31,0.31,0.999792,0.689792,4,4,0,4b0ebea5afb86afbadf12eedc5c56e680f4946e61efe94ad358b6ff89ea5fec7
4e71240575201b39a413,0,M06,S3,2026,group_budget,0.05,SUCCESS,,1,0.25,1.0,-0.002917,0.002917,0.999792,0.996875,1,1,0,e05c87c22d9e85f77fc6330da1cb3230fd41df772ad0c17bac06c5d7f8c7f574
2d19408e8d6191859bed,0,M06,S3,2026,group_budget,0.1,SUCCESS,,1,0.25,1.0,-0.002917,0.002917,0.999792,0.996875,1,1,0,e05c87c22d9e85f77fc6330da1cb3230fd41df772ad0c17bac06c5d7f8c7f574
ab511f077825ecb20ec5,0,M06,S3,2026,group_budget,0.2,SUCCESS,,1,0.25,1.0,-0.002917,0.002917,0.999792,0.996875,1,1,0,e05c87c22d9e85f77fc6330da1cb3230fd41df772ad0c17bac06c5d7f8c7f574
53e70d6653dc2a88fdf1,0,M06,S3,2026,lifecycle,0.05,SUCCESS,,4,1.0,1.0,-0.31,0.31,0.999792,0.689792,4,4,0,4b0ebea5afb86afbadf12eedc5c56e680f4946e61efe94ad358b6ff89ea5fec7
68eb7aa03d974dd0d59d,0,M06,S3,2026,lifecycle,0.1,SUCCESS,,4,1.0,1.0,-0.31,0.31,0.999792,0.689792,4,4,0,4b0ebea5afb86afbadf12eedc5c56e680f4946e61efe94ad358b6ff89ea5fec7
2c202fda7f83ab2cf571,0,M06,S3,2026,lifecycle,0.2,SUCCESS,,4,1.0,1.0,-0.31,0.31,0.999792,0.689792,4,4,0,4b0ebea5afb86afbadf12eedc5c56e680f4946e61efe94ad358b6ff89ea5fec7
1ee56801a0e4e22d42f1,0,M06,S3,2026,graph_cut,0.05,SUCCESS,,0,nan,nan,0.0,0.0,0.999792,0.999792,0,0,0,cc8cd41cef907c4d216069122c4b89936211361f9050a717a1e37ad1862e952f
ec687781e75f2c3fb1c7,0,M06,S3,2026,graph_cut,0.1,SUCCESS,,0,nan,nan,0.0,0.0,0.999792,0.999792,0,0,0,cc8cd41cef907c4d216069122c4b89936211361f9050a717a1e37ad1862e952f
56015d211244d3c20125,0,M06,S3,2026,graph_cut,0.2,SUCCESS,,0,nan,nan,0.0,0.0,0.999792,0.999792,0,0,0,cc8cd41cef907c4d216069122c4b89936211361f9050a717a1e37ad1862e952f
15bee4fcc17dfd67bc64,0,M06,S5,13,no_removal,0.0,SUCCESS,,0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
75e37a316d093c99bb9d,0,M06,S5,13,oracle,0.0,SUCCESS,,8,1.0,1.0,-0.310208,0.310208,1.0,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
87a4402bcd5067478ab9,0,M06,S5,13,field_budget,0.05,SUCCESS,,1,0.125,1.0,0.0,0.0,1.0,1.0,1,1,0,72a2c521f8f19327f9ea3de8062e4f357d8c02e9fdbeb4e66088d771d2bbef09
d6a4281bb73c502d0472,0,M06,S5,13,field_budget,0.1,SUCCESS,,2,0.25,1.0,0.0,0.0,1.0,1.0,2,2,0,9191915dea404be310952be662912e668a2d9260281cf63a6a16d552b3f398b7
2691bfa464b98e887ed8,0,M06,S5,13,field_budget,0.2,SUCCESS,,4,0.5,1.0,-0.000312,0.000312,1.0,0.999688,4,4,0,65ce4059edcf19787407a81a84d196c0896c75430aaa4b8b56a7c122962a394c
246d2d67446805f31281,0,M06,S5,13,group_budget,0.05,SUCCESS,,1,0.125,1.0,0.0,0.0,1.0,1.0,1,1,0,72a2c521f8f19327f9ea3de8062e4f357d8c02e9fdbeb4e66088d771d2bbef09
93a812977e58f4058dd0,0,M06,S5,13,group_budget,0.1,SUCCESS,,1,0.125,1.0,0.0,0.0,1.0,1.0,1,1,0,72a2c521f8f19327f9ea3de8062e4f357d8c02e9fdbeb4e66088d771d2bbef09
31373892b738474156cb,0,M06,S5,13,group_budget,0.2,SUCCESS,,2,0.25,1.0,0.0,0.0,1.0,1.0,2,2,0,9191915dea404be310952be662912e668a2d9260281cf63a6a16d552b3f398b7
6b17ba4b7fdfe94e8f02,0,M06,S5,13,lifecycle,0.05,SUCCESS,,8,1.0,1.0,-0.310208,0.310208,1.0,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
afb99150e07dbe6d0844,0,M06,S5,13,lifecycle,0.1,SUCCESS,,8,1.0,1.0,-0.310208,0.310208,1.0,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
0c3030cd702b6dbe2fb5,0,M06,S5,13,lifecycle,0.2,SUCCESS,,8,1.0,1.0,-0.310208,0.310208,1.0,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
f0b19bd946538fe0df2b,0,M06,S5,13,graph_cut,0.05,SUCCESS,,0,nan,nan,0.0,0.0,1.0,1.0,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
5c0a9e7773787578debd,0,M06,S5,13,graph_cut,0.1,SUCCESS,,0,nan,nan,0.0,0.0,1.0,1.0,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
80abdf637eaf5bf2c6d8,0,M06,S5,13,graph_cut,0.2,SUCCESS,,0,nan,nan,0.0,0.0,1.0,1.0,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
60f3a928a6ffb9cac651,0,M06,S5,42,no_removal,0.0,SUCCESS,,0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
3f26e3d6d5151671f8b0,0,M06,S5,42,oracle,0.0,SUCCESS,,8,1.0,1.0,-0.310208,0.310208,1.0,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
8dfd9b57d0aac0dc5eaa,0,M06,S5,42,field_budget,0.05,SUCCESS,,1,0.125,1.0,0.0,0.0,1.0,1.0,1,1,0,72a2c521f8f19327f9ea3de8062e4f357d8c02e9fdbeb4e66088d771d2bbef09
91e45b5fc64fb46aa409,0,M06,S5,42,field_budget,0.1,SUCCESS,,2,0.25,1.0,0.0,0.0,1.0,1.0,2,2,0,9191915dea404be310952be662912e668a2d9260281cf63a6a16d552b3f398b7
97c579e61fbfc2e03db8,0,M06,S5,42,field_budget,0.2,SUCCESS,,4,0.5,1.0,0.0,0.0,1.0,1.0,4,4,0,65ce4059edcf19787407a81a84d196c0896c75430aaa4b8b56a7c122962a394c
04055fdf7f9c8065f15c,0,M06,S5,42,group_budget,0.05,SUCCESS,,1,0.125,1.0,0.0,0.0,1.0,1.0,1,1,0,72a2c521f8f19327f9ea3de8062e4f357d8c02e9fdbeb4e66088d771d2bbef09
e44494d6e886183f4082,0,M06,S5,42,group_budget,0.1,SUCCESS,,1,0.125,1.0,0.0,0.0,1.0,1.0,1,1,0,72a2c521f8f19327f9ea3de8062e4f357d8c02e9fdbeb4e66088d771d2bbef09
a70089e76d38978349d8,0,M06,S5,42,group_budget,0.2,SUCCESS,,2,0.25,1.0,0.0,0.0,1.0,1.0,2,2,0,9191915dea404be310952be662912e668a2d9260281cf63a6a16d552b3f398b7
3880157348d51fef9840,0,M06,S5,42,lifecycle,0.05,SUCCESS,,8,1.0,1.0,-0.310208,0.310208,1.0,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
7d555e1385c157d6ec22,0,M06,S5,42,lifecycle,0.1,SUCCESS,,8,1.0,1.0,-0.310208,0.310208,1.0,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
79c436e0ab7faea48e46,0,M06,S5,42,lifecycle,0.2,SUCCESS,,8,1.0,1.0,-0.310208,0.310208,1.0,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
b43d2a5ea9c13f207bd6,0,M06,S5,42,graph_cut,0.05,SUCCESS,,0,nan,nan,0.0,0.0,1.0,1.0,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
eb680bb61ef90a13a094,0,M06,S5,42,graph_cut,0.1,SUCCESS,,0,nan,nan,0.0,0.0,1.0,1.0,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
13ff30b252963e49eaa1,0,M06,S5,42,graph_cut,0.2,SUCCESS,,0,nan,nan,0.0,0.0,1.0,1.0,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
515fae541205aac585bd,0,M06,S5,2026,no_removal,0.0,SUCCESS,,0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
64fdb87c926539dfaa17,0,M06,S5,2026,oracle,0.0,SUCCESS,,8,1.0,1.0,-0.310208,0.310208,1.0,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
9ae614005c7951079e7d,0,M06,S5,2026,field_budget,0.05,SUCCESS,,1,0.125,1.0,0.0,0.0,1.0,1.0,1,1,0,72a2c521f8f19327f9ea3de8062e4f357d8c02e9fdbeb4e66088d771d2bbef09
9c37df1d20070f11679b,0,M06,S5,2026,field_budget,0.1,SUCCESS,,2,0.25,1.0,0.0,0.0,1.0,1.0,2,2,0,c69ba56fafd5e9b6afbc9863d817287e0056972d26828adc70b21f44013a819a
84831feee174324bd795,0,M06,S5,2026,field_budget,0.2,SUCCESS,,4,0.5,1.0,0.0,0.0,1.0,1.0,4,4,0,65ce4059edcf19787407a81a84d196c0896c75430aaa4b8b56a7c122962a394c
2622af9cea6eb4b8cb65,0,M06,S5,2026,group_budget,0.05,SUCCESS,,1,0.125,1.0,0.0,0.0,1.0,1.0,1,1,0,72a2c521f8f19327f9ea3de8062e4f357d8c02e9fdbeb4e66088d771d2bbef09
a428d573429852429930,0,M06,S5,2026,group_budget,0.1,SUCCESS,,1,0.125,1.0,0.0,0.0,1.0,1.0,1,1,0,72a2c521f8f19327f9ea3de8062e4f357d8c02e9fdbeb4e66088d771d2bbef09
deb4e6263c2ae0f48719,0,M06,S5,2026,group_budget,0.2,SUCCESS,,2,0.25,1.0,0.0,0.0,1.0,1.0,2,2,0,c69ba56fafd5e9b6afbc9863d817287e0056972d26828adc70b21f44013a819a
8ad55e47a435bc212082,0,M06,S5,2026,lifecycle,0.05,SUCCESS,,8,1.0,1.0,-0.310208,0.310208,1.0,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
edefc93cb53cd897c17d,0,M06,S5,2026,lifecycle,0.1,SUCCESS,,8,1.0,1.0,-0.310208,0.310208,1.0,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
8ac4f6133262798b14f8,0,M06,S5,2026,lifecycle,0.2,SUCCESS,,8,1.0,1.0,-0.310208,0.310208,1.0,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
eb67c7eb65dd29c8e6ba,0,M06,S5,2026,graph_cut,0.05,SUCCESS,,0,nan,nan,0.0,0.0,1.0,1.0,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
e0a38e37b581f2b250ea,0,M06,S5,2026,graph_cut,0.1,SUCCESS,,0,nan,nan,0.0,0.0,1.0,1.0,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
b23d42d6e11b367e6052,0,M06,S5,2026,graph_cut,0.2,SUCCESS,,0,nan,nan,0.0,0.0,1.0,1.0,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
47b56a51cea9e7402f28,0,M09,S3,13,no_removal,0.0,SUCCESS,,0,0.0,1.0,0.0,0.0,0.92375,0.92375,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
5f7be35b3fb5de7f6028,0,M09,S3,13,oracle,0.0,SUCCESS,,8,1.0,1.0,-0.233958,0.233958,0.92375,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
aca1ffd29ea65e4dd341,0,M09,S3,13,field_budget,0.05,SUCCESS,,1,0.125,1.0,-0.004271,0.004271,0.92375,0.919479,1,1,0,ff1c67fdbfcd1a83a88e8b0f0dcc4094dd53ced1f50746cbf02b6112b7f1a762
52551cc3c53df5fcd047,0,M09,S3,13,field_budget,0.1,SUCCESS,,2,0.25,1.0,-0.119167,0.119167,0.92375,0.804583,2,2,0,4604ba5a57314edd098cc09ea23301a4e935ce8b1119a8550b81840693c857a3
b3db493cfe3acd006927,0,M09,S3,13,field_budget,0.2,SUCCESS,,4,0.5,1.0,-0.190312,0.190312,0.92375,0.733438,4,4,0,9b820c1de0d87db311b3f11c08886c9ef8adf54dae7db14389ffcea7b78f5fea
376d89fb5371dfafe8b0,0,M09,S3,13,group_budget,0.05,SUCCESS,,0,nan,nan,0.0,0.0,0.92375,0.92375,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
69affd1ebcb3d4494f43,0,M09,S3,13,group_budget,0.1,SUCCESS,,0,nan,nan,0.0,0.0,0.92375,0.92375,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
4827e7443527d172032c,0,M09,S3,13,group_budget,0.2,SUCCESS,,0,nan,nan,0.0,0.0,0.92375,0.92375,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
328d4f85fe97deef0bd2,0,M09,S3,13,lifecycle,0.05,SUCCESS,,8,1.0,1.0,-0.233958,0.233958,0.92375,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
31d6fe772abe2f5f41c4,0,M09,S3,13,lifecycle,0.1,SUCCESS,,8,1.0,1.0,-0.233958,0.233958,0.92375,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
6948bb048a153cb0d68a,0,M09,S3,13,lifecycle,0.2,SUCCESS,,8,1.0,1.0,-0.233958,0.233958,0.92375,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
558fd54eab007365c8b7,0,M09,S3,13,graph_cut,0.05,SUCCESS,,0,nan,nan,0.0,0.0,0.92375,0.92375,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
7f945005b83e4877da59,0,M09,S3,13,graph_cut,0.1,SUCCESS,,0,nan,nan,0.0,0.0,0.92375,0.92375,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
c49ff9d2f9904e6e8124,0,M09,S3,13,graph_cut,0.2,SUCCESS,,0,nan,nan,0.0,0.0,0.92375,0.92375,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
c78c82fdd816ac944527,0,M09,S3,42,no_removal,0.0,SUCCESS,,0,0.0,1.0,0.0,0.0,0.926771,0.926771,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
29e37eb4059fbb840493,0,M09,S3,42,oracle,0.0,SUCCESS,,8,1.0,1.0,-0.236979,0.236979,0.926771,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
fb3039a0bf0dd1eb0301,0,M09,S3,42,field_budget,0.05,SUCCESS,,1,0.125,1.0,-0.006458,0.006458,0.926771,0.920312,1,1,0,099868015e7df786c976ac9aaebd317503c59ad776a6f3c07ba45b01ed0449d0
fb85e9d7e6e0f3bec267,0,M09,S3,42,field_budget,0.1,SUCCESS,,2,0.25,1.0,-0.143542,0.143542,0.926771,0.783229,2,2,0,8aa9044f0c40bcedfa75ca3cc115d2131591c1477d7d57d8e491852403622aa9
95469f15aeb3fac9b232,0,M09,S3,42,field_budget,0.2,SUCCESS,,4,0.5,1.0,-0.223854,0.223854,0.926771,0.702917,4,4,0,65ce4059edcf19787407a81a84d196c0896c75430aaa4b8b56a7c122962a394c
f1b299eda2f9c1431d93,0,M09,S3,42,group_budget,0.05,SUCCESS,,0,nan,nan,0.0,0.0,0.926771,0.926771,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
8cfa8cf91bce49c2b9e0,0,M09,S3,42,group_budget,0.1,SUCCESS,,0,nan,nan,0.0,0.0,0.926771,0.926771,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
abdbd75d2fa3be467cf2,0,M09,S3,42,group_budget,0.2,SUCCESS,,0,nan,nan,0.0,0.0,0.926771,0.926771,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
2c771b6a385b674f0b05,0,M09,S3,42,lifecycle,0.05,SUCCESS,,8,1.0,1.0,-0.236979,0.236979,0.926771,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
1ee6b21ac4f3e8d2ff3f,0,M09,S3,42,lifecycle,0.1,SUCCESS,,8,1.0,1.0,-0.236979,0.236979,0.926771,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
284ddaea4799adba543b,0,M09,S3,42,lifecycle,0.2,SUCCESS,,8,1.0,1.0,-0.236979,0.236979,0.926771,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
3a21f6b37b35c0040b8d,0,M09,S3,42,graph_cut,0.05,SUCCESS,,0,nan,nan,0.0,0.0,0.926771,0.926771,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
b0ec4ba0c89a70dd2da9,0,M09,S3,42,graph_cut,0.1,SUCCESS,,0,nan,nan,0.0,0.0,0.926771,0.926771,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
8b5d0a33c251747027f2,0,M09,S3,42,graph_cut,0.2,SUCCESS,,0,nan,nan,0.0,0.0,0.926771,0.926771,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
8d4cc44b525cd00bce47,0,M09,S3,2026,no_removal,0.0,SUCCESS,,0,0.0,1.0,0.0,0.0,0.904271,0.904271,0,0,0,9b8f65607d891ebc9ee18add4f866748456ebce2d8f0bd9c9a8e508871617f27
22a809be5b0d249777b4,0,M09,S3,2026,oracle,0.0,SUCCESS,,8,1.0,1.0,-0.214479,0.214479,0.904271,0.689792,8,8,0,feb2b6a0819fd8f7b47be15375178f44246987c02bbd1f78c89ddc6d7d38f86f
