run_id,task,training_seed,governance_seed,policy,budget_fraction,budget_k,status,failure_reason,strict_auc,full_auc,governed_auc,initial_gap,strict_distance_reduction,removed_count,removed_leak_count,leak_recall,legit_retention,selection_mask_hash,source_sha256,preprocessing_mapping_sha256
05e2cc08021f1b082e3d,BankMarketing,13,2026071714,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.5211061071297292,0.09481134422079301,0.00029261545009573453,4,0,0.0,0.7894736842105263,0f4eda2cc6a5d92b38897d2b900ec5c15575680dc40848347fc370585f2a0a15,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
faf1c5f359d4b78689dd,BankMarketing,13,2026071715,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.29327741050181994,0.09481134422079301,-0.03849862363641893,4,1,1.0,0.8421052631578947,8a4526a00af1f9cf3a67e9fa48c31ae438e06c19976151f6691af1723e524a27,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
df15590e5fa024220b37,BankMarketing,13,2026071716,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.4659536223512601,0.09481134422079301,0.0554451002285648,4,1,1.0,0.8421052631578947,c042a03df2d7169fdcb8e5ca9b5f3a54aecc97fa32c1ccb507c92babb938c484,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
5a9a71e4cf1c2f6fd547,BankMarketing,13,2026071717,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.5710958120406939,0.09481134422079301,-0.04969708946086904,4,0,0.0,0.7894736842105263,c6a091d2a162195f82f5a3d2bf3c148d5d64c11964e5a4dc3698b1f4a6b2630d,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
8cd7ee089bd8b44837ec,BankMarketing,13,2026071718,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.5306350066192587,0.09481134422079301,-0.009236284039433773,4,0,0.0,0.7894736842105263,1bffa1a6bb205bf37c3fb0c0b35b0dccd89b9aaec0e2b6ee4b978c22ba9bc3e3,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
19ffc865daa5e5f40a1b,BankMarketing,13,2026071719,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.49537888691431997,0.09481134422079301,0.02601983566550492,4,0,0.0,0.7894736842105263,8d29a45f9293c7499f4b8475a0f0903ed6618a858a32d3bc295ba2bca9c8b50c,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
4695b4f6d470a905ea07,BankMarketing,42,-1,P3_blind_mi,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.4220271030310401,0.09481134422079301,0.09025106889280121,4,1,1.0,0.8421052631578947,cc06d89feb09ce0cd96c3f2e68536423805b9ae2c5271bf0473a8d1e99dd555f,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
cc83e3684cb78d676455,BankMarketing,42,2026071700,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.54381766084522,0.09481134422079301,-0.022418938265395094,4,0,0.0,0.7894736842105263,a3f993025db5580b7e65a29d68cf53beecd531047ed2bed46a7ee445843385ac,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
ed466ae83cd0ea214a6e,BankMarketing,42,2026071701,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.42692027593602394,0.09481134422079301,0.09447844664380095,4,1,1.0,0.8421052631578947,44d3afc78c52cbc50904a0eecd1c22202a1b77807ccf73e614cbde28b919f493,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
b4bd7473f47811d0b2b5,BankMarketing,42,2026071702,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.5234473071087244,0.09481134422079301,-0.0020485845288995552,4,0,0.0,0.7894736842105263,3a8888471bd6ef49dee7c3677d2759254efa8c958cd575592fffb0ad878d2870,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
9690520c656e14415eb0,BankMarketing,42,2026071703,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.328917212283354,0.09481134422079301,-0.002858821854884841,4,0,0.0,0.7894736842105263,a73060f87e148b29b42e86d7aab2ba8dd63e51befb80ea708ca570cfd40b9ffb,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
68012a4c198ec6558e1f,BankMarketing,42,2026071704,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.5125658125658126,0.09481134422079301,0.008832910014012318,4,0,0.0,0.7894736842105263,77af425d71e98864992a5e13498d394ab2c764afe8b1f49482b3a63766b34e1d,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
ad28be7f081da6fcbcbf,BankMarketing,42,2026071705,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.5229956014404833,0.09481134422079301,-0.0015968788606584017,4,0,0.0,0.7894736842105263,b11ce4a7423630243c970506463b9f9fc854fd8bb8470b69767e3161c55a6aae,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
0f48242c220ffab816eb,BankMarketing,42,2026071706,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.4496164215652405,0.09481134422079301,0.07178230101458438,4,1,1.0,0.8421052631578947,aa720f45cea322143f58ee4a367547c4d924465fc81eb7909c46cad6fe7f6a40,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
332c6633d4edc592d032,BankMarketing,42,2026071707,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.44594622232417513,0.09481134422079301,0.07545250025564976,4,1,1.0,0.8421052631578947,ce493b5b2b05c4ce22f4422970512e6c8cb4362f60872dee3d1e78590c4f41b5,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
c7c05d38858cb07dd112,BankMarketing,42,2026071708,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.5469001072347529,0.09481134422079301,-0.025501384654928017,4,0,0.0,0.7894736842105263,efbe7759602a7365e7b02d06db869227355286a3cf79b28fa2bb1076c0629ba9,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
9ea1b7c6035ac44e48a0,BankMarketing,42,2026071709,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.4573949486351061,0.09481134422079301,0.06400377394471879,4,1,1.0,0.8421052631578947,d62b7e2ad3c2b104579d12fcefa1f709f1106158a8f90b3273837ebac15fdeda,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
c623a94d443b23913de4,BankMarketing,42,2026071710,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.4236659568352481,0.09481134422079301,0.09188992269700924,4,1,1.0,0.8421052631578947,318631aee8b08c6659038a1a031bd5b3cb5990a667c8bfaa9f5d2a72d86f042d,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
df04b3a706dc86041149,BankMarketing,42,2026071711,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.43182056558040816,0.09481134422079301,0.08957815699941674,4,1,1.0,0.8421052631578947,377665c33a83f42f4801a30c2f10e894f8ff273fbc61bb8c2e48c62799b0f0fd,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
9f7aa8ffbbea48e49afd,BankMarketing,42,2026071712,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.7266285587151728,0.09481134422079301,-0.20522983613534795,4,0,0.0,0.7894736842105263,2a4961c248651a9a3b8ce2a35cc0abf4842287ee37c71d94510d14489bff7048,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
ea1c66aa43f1161dc386,BankMarketing,42,2026071713,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.6943657534208716,0.09481134422079301,-0.1729670308410467,4,0,0.0,0.7894736842105263,38a10f6a3b9d3ffd7868c827d599312d9a008e9f9d17c6028d475ce472c92f3c,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
bc32017f577fcaf6751d,BankMarketing,42,2026071714,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.5109139689848351,0.09481134422079301,0.010484753594989793,4,0,0.0,0.7894736842105263,e321b0ef0297289f5356cc70263c4e99b0126128e5f078770f9dea925e4b6b9c,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
90e6394128ed678ef9e7,BankMarketing,42,2026071715,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.6293425583779915,0.09481134422079301,-0.10794383579816658,4,1,1.0,0.8421052631578947,ea0fd6caedfb093812a0d3af784178562c8db1cc383b0a47ea1cdb071e9ae6f6,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
b00b445cbae46c9bccdb,BankMarketing,42,2026071716,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.4206482865931685,0.09481134422079301,0.08887225245492963,4,1,1.0,0.8421052631578947,fac390800625299500d62eead24e8cdee3ba48bb9a7708b45d6300051c70c216,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
adf22fbe8177ff0f69c1,BankMarketing,42,2026071717,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.5219319943729392,0.09481134422079301,-0.0005332717931143538,4,0,0.0,0.7894736842105263,a5dd91388af28a9a56dbd2c63f297cd8636589234efb176c7c2225f0d3359beb,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
70badb031d309aaa49a2,BankMarketing,42,2026071718,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.4650383612982038,0.09481134422079301,0.056360361281621085,4,1,1.0,0.8421052631578947,8e620e35806dafb128735ba2ff7d99000d5662983d15c3fdb68e49c0728bc882,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
08c53158ff9886cfdf9b,BankMarketing,42,2026071719,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.5224913148141495,0.09481134422079301,-0.001092592234324563,4,0,0.0,0.7894736842105263,b8072a2748759226fd32a66059e14f1e628b2a25707f8774bd131f6d552bc9ee,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
68882b5b5a23e5478e44,BankMarketing,2026,-1,P3_blind_mi,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.4220271030310401,0.09481134422079301,0.09025106889280121,4,1,1.0,0.8421052631578947,cc06d89feb09ce0cd96c3f2e68536423805b9ae2c5271bf0473a8d1e99dd555f,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
3bd1fef80c76aaf673b0,BankMarketing,2026,2026071700,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.5636602703531838,0.09481134422079301,-0.04226154777335889,4,0,0.0,0.7894736842105263,49e18a9803446ba4f8cc0ba532571049f522c252aaeda806aa58766646e29b05,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
88514818c3181d176897,BankMarketing,2026,2026071701,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.3289796392158597,0.09481134422079301,-0.002796394922379153,4,0,0.0,0.7894736842105263,fe5be89dfef57d1fb0580efe254bd9fe9ef0d8b1a95d1cd61657a7b9eb1a5939,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
dcc22d56d295cdf20e57,BankMarketing,2026,2026071702,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.7436427479734566,0.09481134422079301,-0.22224402539363175,4,0,0.0,0.7894736842105263,6d909bbf64706cf333ea7af2345cc145a70343d1e709ebe151836823a95c91f1,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
73d4d58547540873ba1d,BankMarketing,2026,2026071703,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.5372033425183032,0.09481134422079301,-0.01580461993847826,4,0,0.0,0.7894736842105263,637c0713968148acaa60dc752743f5aa6759de13b9f5e53e0be5b4d64334a76b,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
223e43ae1710e2117af1,BankMarketing,2026,2026071704,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.5280854865500535,0.09481134422079301,-0.006686763970228604,4,0,0.0,0.7894736842105263,5ad9165aee12c6dd6f8f7f4e39e5052a5a7380a8e77a7526e02cd29c78d42d80,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
72fcfeb429f5088f67b7,BankMarketing,2026,2026071705,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.5920278008860687,0.09481134422079301,-0.07062907830624376,4,0,0.0,0.7894736842105263,cd0705176d2f90d73f2157180c8d68faea75ad85ac635941de702084dc10191a,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
39aa1f898353b2e1dfc5,BankMarketing,2026,2026071706,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.367551123062934,0.09481134422079301,0.035775088924695164,4,0,0.0,0.7894736842105263,971101e21c29cac63e11b58183ffb88077e4682e1fc0dc2a9f888c595a1d7e3c,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
33be7328228dd886b3a7,BankMarketing,2026,2026071707,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.5189444839051137,0.09481134422079301,0.0024542386747111733,4,0,0.0,0.7894736842105263,aad4cf8f77a8ef0371e31feecf3b2776104d3edaf6cf2ef0666d03a9dbf4566c,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
ade22e0311e11c49096d,BankMarketing,2026,2026071708,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.3292436495192401,0.09481134422079301,-0.00253238461899874,4,0,0.0,0.7894736842105263,145926b201cdc90a82445e9a0f09e630de0774a714f737e259f22d0a7ed980b3,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
cb699255fb4f9ec5882f,BankMarketing,2026,2026071709,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.6847419180096346,0.09481134422079301,-0.16334319542980968,4,0,0.0,0.7894736842105263,d4b1b45d89fe0f8f9241dc44a5c52d0bd89fcf22d3992d92950e52652b1cd92c,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
f5571175b0c6f1143274,BankMarketing,2026,2026071710,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.5317030702857475,0.09481134422079301,-0.01030434770592259,4,0,0.0,0.7894736842105263,8e766b1da8697b478f20cf7cefdc2100aec94b09baa0299af9acbcd522205f79,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
8c65883fcee4f80f7e70,BankMarketing,2026,2026071711,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.36885721747926475,0.09481134422079301,0.03708118334102589,4,0,0.0,0.7894736842105263,db8380c5ef64ccc07172acefabdb3c6ff1e783911ca7b9eb5d6e547bcfc8a164,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
8a4b7b53267ccf6d757b,BankMarketing,2026,2026071712,P2_random,0.2,4,SUCCESS,,0.4265873783590319,0.5213987225798249,0.5398039925598981,0.09481134422079301,-0.01840526998007319,4,0,0.0,0.7894736842105263,1343cf1bf3706841c79649a04ba5d03ef0c3f363c5f46336b369aae3d2a39668,74adfc578bf77a7ff4bb1ba4a9f8709d9e3c6907342959c2c8416847e0afb4d8,cd7cbb94ce50f432037b0d0c67ba800925818db41c25322d2332f49c1b234d65
