run_id,dataset_index,mechanism,strength,training_seed,governance_seed,policy,budget_fraction,budget_groups,removed_group_count,removed_column_count,status,failure_reason,strict_auc,full_auc,governed_auc,initial_gap,strict_distance_reduction,removed_leak_count,leak_recall,legit_retention,selection_group_hash,selection_column_hash
1501c34a8a31d994acde,0,M09,S1,13,2026071709,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.753021,0.745625,0.06322900000000009,0.007396000000000069,0,0.0,0.75,f78eae632d0d98386d9b6d67fb1ce2096299eea192024b35c953ae944e87411a,5bef2c662002ab36d9075fcc776c3a43603c103b3b7e07924b9c7374d14f7168
3865ad9b39290e0a7c38,0,M09,S1,13,2026071710,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.753021,0.7155208333333333,0.06322900000000009,0.03750016666666678,0,0.0,0.75,d975d402415050ebdd162bd5590f106d67ec266dec3b03224f3b203ae26b4878,608f2e3071372327e692f33f5f95a70a58866591c264910d03b5390a8635abac
13be7610b988b4bba026,0,M09,S1,13,2026071711,P2_random,0.2,3,3,10,SUCCESS,,0.689792,0.753021,0.6730208333333334,0.06322900000000009,0.04645783333333353,8,1.0,0.8333333333333334,4dcacdebe725f40ba9743a23e0168462670e5b4fd48e00d2e7fccc8c5979bd58,c46d9c5844f5762a9b932065711608692e353609cb411aad0701a5d20a64053c
271103e11cf95c1656c7,0,M09,S1,13,2026071712,P2_random,0.2,3,3,10,SUCCESS,,0.689792,0.753021,0.6864583333333333,0.06322900000000009,0.05989533333333341,8,1.0,0.8333333333333334,2ceec904c129233dc754d7ee6f6fddf7b2266181a6dab6df40690f1b7b775550,28d77df31942981b8deef8eeb0cbd4bf52c0cc13d22894edd0a9cab5a35225f7
15d82dbc3a79a28192d1,0,M09,S1,13,2026071713,P2_random,0.2,3,3,10,SUCCESS,,0.689792,0.753021,0.7101041666666666,0.06322900000000009,0.042916833333333404,8,1.0,0.8333333333333334,580a45a6f8d28660770453a344694b7db8d4461bc6b1c7fba1b9306b48c88e56,984e671fb6bdad211f117654ab0bab393a72f893d32095600900e87f1abf3615
259ec5e151c820c6ffb1,0,M09,S1,13,2026071714,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.753021,0.7489583333333333,0.06322900000000009,0.00406266666666677,0,0.0,0.75,8af26ddfed45bc03b5fda23ea2fd2bfa0169b16d71a604e57d019571630284d8,4718bf0c4ca67eed0c02157245bacae59e3d10e549625c1a8e4cb8550e136684
6c70f4c0dacb7f817f0e,0,M09,S1,13,2026071715,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.753021,0.7120833333333334,0.06322900000000009,0.04093766666666665,0,0.0,0.75,64ae38ead83b71494150f545600c5d92ba0e2501c8b4ceed68edc6c1b2392144,40ecb75d4f1f9ae23d2a1a8b42016234a5ca2a211363f0c61a830cd35536ac23
71d37f8d12fda2c9a216,0,M09,S1,13,2026071716,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.753021,0.7609375,0.06322900000000009,-0.007916499999999993,0,0.0,0.75,363ea7f23472c4a716bccb47ffffedb81cca3c7899628c9e5aab813fb3ec688c,170db09894b8656c55e018db8838ac3f52fe17ca3625c8a3e4d4f764ee1b0af5
5547b0639f0f765196e2,0,M09,S1,13,2026071717,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.753021,0.7404166666666666,0.06322900000000009,0.01260433333333344,0,0.0,0.75,0060f0047eae08467a67e914631b3ec8343dd220724b2922fe7f972dbd2430fe,a4dedd3619c1daf3e8120ae3f1038d37ae4d18ed64915c9bc6904c0bfc5b7b3f
8993bf823ba1a6809466,0,M09,S1,13,2026071718,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.753021,0.7453124999999999,0.06322900000000009,0.007708500000000118,0,0.0,0.75,e9a03cbcf5bdaa2fe876bf43e7bcd17d88e89a9229ecce063614d09b0ff02fb7,3a4555b55096b3d327c9e7e3a121ea8d4b3aad6f52c285982f96c0be4d491263
de08770f109e523f32fa,0,M09,S1,13,2026071719,P2_random,0.2,3,3,10,SUCCESS,,0.689792,0.753021,0.6601041666666667,0.06322900000000009,0.033541166666666844,8,1.0,0.8333333333333334,361fb7108e9b775f09fc04bee4acca5591e9505e45cb5c78cb79b391bcf99428,8493b1e346b7749a950d62f67b163ed5e6a49981e0c27f8d1479cf67879647d2
65cdb3955b20529a1acd,0,M09,S1,42,-1,P3_blind_mi,0.2,3,3,10,SUCCESS,,0.689792,0.786875,0.6873958333333333,0.09708300000000003,0.09468683333333339,8,1.0,0.8333333333333334,a7478814d1c2f60edcfbbd6405dbe81866c4fa59a6d61b7bb165c974130aca4b,ba7ff8730e3610f8499b721e6336d1eaddef1036e4908047cdcfe6f762da0d9c
3c265bc04786d10eebc9,0,M09,S1,42,2026071700,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.786875,0.7374999999999999,0.09708300000000003,0.04937500000000006,0,0.0,0.75,3e704141f6ab7c4d30b0ea753267887109ffa9985cb4027ab138e6cf5f1adc4d,c770b695ae7f3acace74813ca16cbbeba8d60df18e3e31721a24f11b89d12ef5
0386be8e552b52508cd4,0,M09,S1,42,2026071701,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.786875,0.7780208333333333,0.09708300000000003,0.008854166666666718,0,0.0,0.75,ae73b7c30203a1743db2df8b68f65d6cd7933a2bc9b65dcd432dcbde5603a7c8,f70cb66aa5de031f42c8e81d32957de5557b7ddea028a7b43de8aa0dba0a823c
17a0cc606049c3be82ba,0,M09,S1,42,2026071702,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.786875,0.7852083333333333,0.09708300000000003,0.0016666666666667052,0,0.0,0.75,94b08f055c4916071f8f056d514411c83375c33dd497f59ebaa884d151962e43,1a47d8651e870dd90b5ed1077ea50e8188e423a30b3a770ddbb67378590a4d58
be50e30e07639d1ca08d,0,M09,S1,42,2026071703,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.786875,0.7783333333333332,0.09708300000000003,0.00854166666666678,0,0.0,0.75,b9d88ef51f55d33acd865388ecb3ee7ecc404f6ab424a6d0e27d2dd5b5cc38be,80cf927756483d663d0605233a8c9b201992d31899831463defb768fafe96b12
ef46ad800d0cb98f9514,0,M09,S1,42,2026071704,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.786875,0.7395833333333334,0.09708300000000003,0.04729166666666662,0,0.0,0.75,88ab2d745220367108719081a99d51f61f5ed8de6e21ccc197b808edf1202ff7,6409deeca48357d492a6beea1454c89783195a1dd994eca90b5c5c6a93acad1e
a3780ebcfc9d04d2ef17,0,M09,S1,42,2026071705,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.786875,0.7935416666666667,0.09708300000000003,-0.00666666666666671,0,0.0,0.75,e6203e67db1ada75d9cc2ccf4a3450568babbded64cd74f39c6f266bb016303e,7eac577cafd349398c7b23dd0c32a0e8eee7b26faed9404d1b373d4e13fe0ca7
c5b1bd69dbcd610915ed,0,M09,S1,42,2026071706,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.786875,0.786875,0.09708300000000003,0.0,0,0.0,0.75,51d115d47311140b26b0f8a028f3103d8b1ecd660e2b7e3b2635f5fcc1d41dab,b07a9e19807519ca18eb0372d5a982b30b26a65b5029070b8b25eca611b8fb9d
91726ee1f538dd2f239a,0,M09,S1,42,2026071707,P2_random,0.2,3,3,10,SUCCESS,,0.689792,0.786875,0.6873958333333333,0.09708300000000003,0.09468683333333339,8,1.0,0.8333333333333334,a7478814d1c2f60edcfbbd6405dbe81866c4fa59a6d61b7bb165c974130aca4b,ba7ff8730e3610f8499b721e6336d1eaddef1036e4908047cdcfe6f762da0d9c
43d2ca7464bf85b1eb5f,0,M09,S1,42,2026071708,P2_random,0.2,3,3,10,SUCCESS,,0.689792,0.786875,0.7098958333333334,0.09708300000000003,0.0769791666666666,8,1.0,0.8333333333333334,851d8060900ac3457449fc92aa22d6c9aadb377d10fca4ca20a4dedca3cae665,681aae54d8a1b9d189973f538445aa147612c2f84886c2dd60bf8901d89c6063
4304c6da69f13bf39097,0,M09,S1,42,2026071709,P2_random,0.2,3,3,10,SUCCESS,,0.689792,0.786875,0.6113541666666666,0.09708300000000003,0.018645166666666713,8,1.0,0.8333333333333334,5f861b1e9d352015357cde0cc11a94c323f3ac4be76f9a4716f48247e8607903,75ab5b440324743995aefb54d1da741037f1c2522b85a5cdd9d226ef7037ab15
53d5000a16c6fb759a45,0,M09,S1,42,2026071710,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.786875,0.788125,0.09708300000000003,-0.0012499999999999734,0,0.0,0.75,6685a3c7d4e933921a454a2f62acdfb9e10adb21a560c8a58d2e5aa2c2c5b5fe,24de171d33acc1202be3f748b10b604b0bb280077a87883965e3879133f97826
1630d580f440049f437c,0,M09,S1,42,2026071711,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.786875,0.7953125000000001,0.09708300000000003,-0.008437500000000098,0,0.0,0.75,444cb242e789e91c45009d72d8161b98c89ce77db2df1b92750d34f0fad89e84,1a2a55db8ca6180e8dfdde9a31acbc53989fcc8b0b14e81e6494ee84f239bc9b
e453dd2d451e881015e1,0,M09,S1,42,2026071712,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.786875,0.7636458333333334,0.09708300000000003,0.023229166666666634,0,0.0,0.75,6edfd8a6934220fdb42ab7b0c0dad2df7b4b58bb764d980f3687d8a192cc03de,e2a02bdf0a79bcd833761940cece65955eea3f55bfae5eceeea73583197b7fc1
1a722919d677e8a9590c,0,M09,S1,42,2026071713,P2_random,0.2,3,3,10,SUCCESS,,0.689792,0.786875,0.67125,0.09708300000000003,0.07854100000000008,8,1.0,0.8333333333333334,04c9a70b449c17547a7ee46096ea2ce13bd6dc891d03de4ea9f51d4e2b850005,f806d7909e05b52b56e761fa0a87372c89194d3ee91418873c206735c50788ff
c3d6a293323f9bc7e149,0,M09,S1,42,2026071714,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.786875,0.7845833333333332,0.09708300000000003,0.002291666666666803,0,0.0,0.75,cbb8ad7744a69af5d7e9cd4518e9d8459c774eb8fd9cb8db3d1e95776aafe8f6,c727f5e20e0e31bce886e4a0f4229dbb31ad6861335a9e0aa8becfd9b79f3ac9
2d6957f368f3a9237b50,0,M09,S1,42,2026071715,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.786875,0.7870833333333332,0.09708300000000003,-0.00020833333333325488,0,0.0,0.75,0301c29a9cf0282755624cf8ba933d715ad35c4e10620fd40ab495f402657e10,64f7d34b156948b3cc4384e23c4164037ae5b210623d9219b25952a80c415f61
a77db9e3c69059d457af,0,M09,S1,42,2026071716,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.786875,0.7852083333333333,0.09708300000000003,0.0016666666666667052,0,0.0,0.75,bcdabce5ce4f3aa3d8aa56d2e5d93fc9c91acfae675509a22391c0fe4a4931dc,ed0a682f927fec152663495f90abe6e43ad34dc59795372ac918283f7680e45b
89660f119a271c886b20,0,M09,S1,42,2026071717,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.786875,0.7822916666666666,0.09708300000000003,0.004583333333333384,0,0.0,0.75,80e41dae894b7f12fc6f31a34a27a6a576015888707fafc1ca8ac4607bf8505f,1d1a7fa44c963ea7e914750af26e5d85675e801bacb88a3273df1bce14706f35
d89782759827d3a401c0,0,M09,S1,42,2026071718,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.786875,0.7954166666666667,0.09708300000000003,-0.00854166666666667,0,0.0,0.75,a159bebeac32fb0b06f30fbe3d25d2a5add60c68fe32b98afcfb7ae652414f2e,09276990a26986b623065b59953f700c5956cbc559b82396bdc81a390af22578
4db5632aa4e74adbd2ab,0,M09,S1,42,2026071719,P2_random,0.2,3,3,10,SUCCESS,,0.689792,0.786875,0.6810416666666667,0.09708300000000003,0.08833266666666673,8,1.0,0.8333333333333334,9ea355c9146c3f8a3e5fbb7d9916c88408c7535da803ad196998b2a1da1b77a6,a3f58bdbb1e878a6ba4ea18acde913e36aefd2eddbc6e43f4ebe0c721689d9dd
470d04d8e917c61238aa,0,M09,S1,2026,-1,P3_blind_mi,0.2,3,3,10,SUCCESS,,0.689792,0.724479,0.6873958333333333,0.03468700000000002,0.03229083333333338,8,1.0,0.8333333333333334,a7478814d1c2f60edcfbbd6405dbe81866c4fa59a6d61b7bb165c974130aca4b,ba7ff8730e3610f8499b721e6336d1eaddef1036e4908047cdcfe6f762da0d9c
7b54015067f23d797533,0,M09,S1,2026,2026071700,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.724479,0.6808333333333333,0.03468700000000002,0.025728333333333353,0,0.0,0.75,f266531ac92d31e1aae8aceb920d2cf2ec4334c134512eb7a51387b1e22a39ad,096a14658f0c6caf827c66d59c36b9f75f83cf6ec1431eb419a3bcbe67b99e8e
9259580171da80c67508,0,M09,S1,2026,2026071701,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.724479,0.6911458333333332,0.03468700000000002,0.03333316666666675,0,0.0,0.75,e72afe02171532be1221c789e051c8bf8fa87b37123cd78465ae1f41f9620f0b,e62d1b5f85a416c117650626d578c12bd9669db099018650aba079f459c60f29
d82c047b28d32ed8d5eb,0,M09,S1,2026,2026071702,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.724479,0.7359375,0.03468700000000002,-0.011458500000000038,0,0.0,0.75,b70ed86213193c492637f015ca46e64842d591066012fc05f0c4140b35225839,b9ac35865fba471426d94c74c77311049028cda656b772548362c26cd4da3587
2e5f544dcfe697407461,0,M09,S1,2026,2026071703,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.724479,0.6911458333333332,0.03468700000000002,0.03333316666666675,0,0.0,0.75,e72afe02171532be1221c789e051c8bf8fa87b37123cd78465ae1f41f9620f0b,e62d1b5f85a416c117650626d578c12bd9669db099018650aba079f459c60f29
22f54b832a06c35d0dee,0,M09,S1,2026,2026071704,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.724479,0.7385416666666667,0.03468700000000002,-0.014062666666666668,0,0.0,0.75,a03b728a9c4475956cd839549e9e6ace1f0a7a3fbf9998f04fe7fd38e6cfaad4,9fbb63d7431ab40d67ba006f5e005de25edea446548fc229ab2377c10bcb6d23
e4b3a93eab8e563e1166,0,M09,S1,2026,2026071705,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.724479,0.7192708333333333,0.03468700000000002,0.00520816666666668,0,0.0,0.75,0e9d9ab11f6536d7e09cd21d5a6585f6afaf62e6402aca1bf253f00371661a68,4360e9e1e5ffdb454f4dfb2b4fea8f6ef456e2710804eecf3888141fe2fb4af4
31b3a6af73b0d956bf1d,0,M09,S1,2026,2026071706,P2_random,0.2,3,3,10,SUCCESS,,0.689792,0.724479,0.6895833333333334,0.03468700000000002,0.0344783333333335,8,1.0,0.8333333333333334,6e141fc59410db00b465c151b495316b50a0cad54572baebdb2aca1e75340efb,da0ba68a941c11e021ba3af7314102e57c7f880aa37166c0cadd2bd51921c2c9
2c91d94cca425ec36531,0,M09,S1,2026,2026071707,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.724479,0.6851041666666666,0.03468700000000002,0.029999166666666688,0,0.0,0.75,145ea33f226046ef0d3bf0493b5f2fc4407daee6609145ef9e4af4dae5e127e8,93d00b63865f60992dc32c601aee00081b8c109c178a7df07fec3928d9a05183
ea2bb675a2a61582f8d7,0,M09,S1,2026,2026071708,P2_random,0.2,3,3,10,SUCCESS,,0.689792,0.724479,0.6146874999999999,0.03468700000000002,-0.040417499999999995,8,1.0,0.8333333333333334,ec2dd990f6a48ab2063cf35f16d2200c7c4c4d412607a109cc14a5d4eea97e51,d450730e744ac0b14600aefb3370c2d4301f0fa370f2b8d4854b4bf211959d94
ca8771614fe8cd4c1d13,0,M09,S1,2026,2026071709,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.724479,0.6901041666666666,0.03468700000000002,0.034374833333333354,0,0.0,0.75,63c88db824afe461bcc08f3c647a902d871d257cd9f7ab12128a3a549329ef07,1a8269a42c48b161a781439bb1fda8c69e2e0563fa5eccff22f4f713942a80af
f113297e4ee540c0bbb2,0,M09,S1,2026,2026071710,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.724479,0.7225,0.03468700000000002,0.001978999999999953,0,0.0,0.75,cbb8ad7744a69af5d7e9cd4518e9d8459c774eb8fd9cb8db3d1e95776aafe8f6,c727f5e20e0e31bce886e4a0f4229dbb31ad6861335a9e0aa8becfd9b79f3ac9
5c8bb6a84c827e520562,0,M09,S1,2026,2026071711,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.724479,0.7133333333333334,0.03468700000000002,0.01114566666666661,0,0.0,0.75,bedf868aa447323ae9e79021eaa2f873b1a4ebb5a3741b7e70026915c307e914,bec819aa41c6e77f7eb36c52279ea5d65e307c685e50ebba50428695676198d3
08ff2cd479203267571c,0,M09,S1,2026,2026071712,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.724479,0.6851041666666666,0.03468700000000002,0.029999166666666688,0,0.0,0.75,145ea33f226046ef0d3bf0493b5f2fc4407daee6609145ef9e4af4dae5e127e8,93d00b63865f60992dc32c601aee00081b8c109c178a7df07fec3928d9a05183
54022a7af8e0369afb3d,0,M09,S1,2026,2026071713,P2_random,0.2,3,3,10,SUCCESS,,0.689792,0.724479,0.7113541666666666,0.03468700000000002,0.013124833333333363,8,1.0,0.8333333333333334,c9fd3df0cb83864f166d24f16b9f8e6f93166343a52127658c46fa3de4522a76,4217145a365feba8dedcd314e6be0ac187e996af2a2c84d13d65f9d756d4b9e3
b8fa026ab14169e062e6,0,M09,S1,2026,2026071714,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.724479,0.7151041666666667,0.03468700000000002,0.009374833333333332,0,0.0,0.75,b4b93d02530bb8dbd64ff4ac4fafd4df5c70b96a28e5dcfbdb758cdfc553a723,bebaa88128d14e52c03ea7a2f332d55b6ee01c5ae14f3cacf9ad486dd09a64af
f757a3f67997ce64dcf3,0,M09,S1,2026,2026071715,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.724479,0.74,0.03468700000000002,-0.015521000000000007,0,0.0,0.75,97fdb643982870aa70db6684d8d1a40202abae9954ccfbe81792551348a04ab1,5446b688e9e51c7b9537e8cfee14f97fe5aab93289b7ea3e6ae6d89ff71129e0
31680356982150c3739a,0,M09,S1,2026,2026071716,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.724479,0.6786458333333334,0.03468700000000002,0.023540833333333455,0,0.0,0.75,26f2f479aad733ea384b173029d1f7cda228a3c8c4af298d991f9f13fa06b4cc,486354f92641d362f56c9715b2f221b6b8ca8099676ea71f7efb6dd92a791f94
53010ba8164dc0c7a581,0,M09,S1,2026,2026071717,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.724479,0.74,0.03468700000000002,-0.015521000000000007,0,0.0,0.75,97fdb643982870aa70db6684d8d1a40202abae9954ccfbe81792551348a04ab1,5446b688e9e51c7b9537e8cfee14f97fe5aab93289b7ea3e6ae6d89ff71129e0
cbc301dbd97e5a497a51,0,M09,S1,2026,2026071718,P2_random,0.2,3,3,10,SUCCESS,,0.689792,0.724479,0.6821875000000001,0.03468700000000002,0.02708250000000012,8,1.0,0.8333333333333334,4d497b2686c171f2686e550cece9a7d5e4a95a59150b9eb376b16f6775be6b3f,4961e1e032dd547521ccf0a65c732a30f238a1e490f19d9a77e22906d5e3bb76
00b78974d8a0ef491387,0,M09,S1,2026,2026071719,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.724479,0.7053125,0.03468700000000002,0.019166499999999975,0,0.0,0.75,6d82266457ea2164e3468e99fb443e561696c091c8abd4d18277f80585fffc7c,16887a1870eda206735cabcc7324232549e7f93eece536072f47e772b1c9166d
04ce70496561b13c7828,0,M09,S1,3407,-1,P3_blind_mi,0.2,3,3,10,SUCCESS,,0.689792,0.745729,0.6873958333333333,0.055937000000000014,0.05354083333333337,8,1.0,0.8333333333333334,a7478814d1c2f60edcfbbd6405dbe81866c4fa59a6d61b7bb165c974130aca4b,ba7ff8730e3610f8499b721e6336d1eaddef1036e4908047cdcfe6f762da0d9c
212c249fec95cc6987df,0,M09,S1,3407,2026071700,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.745729,0.7008333333333332,0.055937000000000014,0.04489566666666678,0,0.0,0.75,72515c0318a49a3425d4b211a01bec10d4e9b53d7c222a53c1ec7d8a5b6ea695,4d58ed8543dc20e290e1177675ad9103acbbc12dd398fa8a94bd6c444a430e99
b184375480a6d485c427,0,M09,S1,3407,2026071701,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.745729,0.7268749999999999,0.055937000000000014,0.018854000000000037,0,0.0,0.75,81d68d9b8b7760e6289436f90672928ae11f42a136785e688a858a3565c2081e,5230de54a22fc03bf1871d819c1f61812be44e2fdfed51d5169b236cf41d4279
51b9a17024f49555e2b4,0,M09,S1,3407,2026071702,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.745729,0.7307291666666665,0.055937000000000014,0.014999833333333434,0,0.0,0.75,58eeec891da7cc17bbbb71d55d56abeb7f9ba6fd8b3051008f5272d06ac95240,6bd6ee6938e961ecf5f857b97371a663dd8594233e4a115c5517a976aa2157ce
4572191da443d7eca347,0,M09,S1,3407,2026071703,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.745729,0.7229166666666667,0.055937000000000014,0.022812333333333323,0,0.0,0.75,2a5a8302a464204fdd00e1d4f7bedfdc38bf1dcb23a84ae8e39080e94e6410f1,fe86b561d181aeac1c4edba8cb40d3f3c2d56d4a57a0082d22d9c9433490cfda
a191256c9353f59c33e0,0,M09,S1,3407,2026071704,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.745729,0.7196875,0.055937000000000014,0.02604149999999994,0,0.0,0.75,e87544739093b1787368179e437c2ba6c859c07a66ac377cec64ed4203db7a2f,fde19c8d736c78101126a481a3b7ef6ab37eae04c3429a92fd79b12b4b4b0b20
4a0d9c032a15d8295790,0,M09,S1,3407,2026071705,P2_random,0.2,3,3,10,SUCCESS,,0.689792,0.745729,0.63,0.055937000000000014,-0.003854999999999942,8,1.0,0.8333333333333334,71fa42d5a3a0f49f4fcae21d57619dc2156795a01fbb7e24f4f5af49124143e5,5ab3e827ac7aef47d02accbb9592ca193611a0c4254c2cb2dffd67674ef19f24
abbe497729b8f97d4415,0,M09,S1,3407,2026071706,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.745729,0.7305208333333334,0.055937000000000014,0.015208166666666578,0,0.0,0.75,b7b52691fda76bf7575801d22d7553b214b2dcc7ca008027672b502dfab85be6,85ed60f828434bdaadc874b8083213150c53d9d537c363b8f99784170c5e726c
daa2ecf1b1ae0c2e2559,0,M09,S1,3407,2026071707,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.745729,0.7139583333333333,0.055937000000000014,0.031770666666666725,0,0.0,0.75,d975d402415050ebdd162bd5590f106d67ec266dec3b03224f3b203ae26b4878,608f2e3071372327e692f33f5f95a70a58866591c264910d03b5390a8635abac
fd240788bb3d6ec22ac5,0,M09,S1,3407,2026071708,P2_random,0.2,3,3,3,SUCCESS,,0.689792,0.745729,0.7030208333333332,0.055937000000000014,0.04270816666666677,0,0.0,0.75,9985d21a267dd378fe124434f99ed0a11a226390083347b49154289bc78abfa4,2ba882799b0f6b3a08d79e0e5e500468181f6c438e84f18a5a162abed4ebad25
